,State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent
21,Michigan,15,Trump,4635925,2281922,2181726,49.223,47.061
22,Minnesota,10,Trump,2604708,1254521,1253577,48.164,48.127
23,Mississippi,6,Trump,1256799,726692,481915,57.821,38.345
24,Missouri,10,Trump,2825574,1584346,1140923,56.072,40.378
25,Montana,4,Trump,490345,302272,169326,61.645,34.532
26,Nebraska,5,Trump,746556,441488,274127,59.137,36.719
27,Nevada,6,Trump,1148596,596917,509545,51.969,44.362
28,New Hampshire,4,Biden,643151,309197,309431,48.075,48.112
29,New Jersey,14,Trump,3520896,1753623,1626386,49.806,46.192
30,New Mexico,5,Biden,820650,373156,417443,45.471,50.867
31,New York,28,Biden,7116161,3191122,3659834,44.843,51.43
32,North Carolina,16,Trump,3665425,1933978,1586184,52.763,43.274
33,North Dakota,3,Trump,334146,226579,95570,67.808,28.601
34,Ohio,17,Trump,4710648,2491967,2054838,52.901,43.621
35,Oklahoma,7,Trump,1547337,1017137,468805,65.735,30.298
36,Oregon,8,Biden,2064774,853652,1115585,41.344,54.029
37,Pennsylvania,19,Trump,5604189,2850144,2551423,50.857,45.527
38,Rhode Island,4,Biden,500559,222203,256271,44.391,51.197
39,South Carolina,9,Trump,1993085,1158206,760761,58.111,38.17
40,South Dakota,3,Trump,368220,223290,130243,60.64,35.371
41,Tennessee,11,Trump,2772463,1680938,973854,60.63,35.126
42,Texas,40,Trump,9930110,5221690,4339043,52.584,43.696
43,Utah,6,Trump,1228494,836794,342785,68.115,27.903
44,Vermont,3,Biden,314325,118249,182867,37.62,58.178
45,Virginia,13,Trump,3586355,1765506,1686696,49.228,47.031
46,Washington,12,Biden,3310728,1403589,1780744,42.395,53.787
47,West Virginia,4,Trump,701139,495290,177885,70.641,25.371
48,Wisconsin,10,Trump,2578819,1257924,1229626,48.779,47.682
49,Wyoming,3,Trump,218942,175792,34519,80.292,15.766
50,District of Columbia,3,Biden,399907,41829,344755,10.46,86.209
0,Alabama,9,Trump,1998035,1178888,749405,59.002,37.507
1,Alaska,3,Trump,298102,165168,122280,55.407,41.02
2,Arizona,11,Trump,2847568,1464380,1279452,51.426,44.931
3,Arkansas,6,Trump,1088069,751639,292957,69.08,26.924
4,California,54,Biden,13620722,4855910,8246657,35.651,60.545
5,Colorado,10,Biden,2528892,1106099,1328730,43.738,52.542
6,Connecticut,7,Biden,1422239,630445,739243,44.328,51.977
7,Delaware,3,Biden,462214,200043,243862,43.279,52.76
8,Florida,30,Trump,7812292,4098519,3433720,52.462,43.953
9,Georgia,16,Trump,4219638,2248753,1805633,53.293,42.791
10,Hawaii,4,Biden,520690,205692,296781,39.504,56.998
11,Idaho,4,Trump,733351,491057,212037,66.961,28.913
12,Illinois,19,Biden,4886100,2125555,2555235,43.502,52.296
13,Indiana,11,Trump,2605849,1584583,925706,60.809,35.524
14,Iowa,6,Trump,1386514,830059,502173,59.867,36.218
15,Kansas,6,Trump,1269684,750991,465730,59.148,36.681
16,Kentucky,8,Trump,1856528,1237437,544973,66.653,29.354
17,Louisiana,8,Trump,1771407,1006332,700243,56.81,39.53
18,Maine,4,Trump,684316,340850,315944,49.809,46.169
19,Maryland,10,Biden,2639717,910261,1629111,34.483,61.715
20,Massachusetts,11,Biden,2892842,976559,1797810,33.758,62.147
21,Michigan,15,Trump,4636514,2283842,2180214,49.258,47.023
22,Minnesota,10,Trump,2603510,1254429,1252216,48.182,48.097
23,Mississippi,6,Trump,1256447,726341,481664,57.809,38.335
24,Missouri,10,Trump,2824307,1585115,1138714,56.124,40.318
25,Montana,4,Trump,490304,302150,169543,61.625,34.579
26,Nebraska,5,Trump,745962,441181,273734,59.143,36.695
27,Nevada,6,Trump,1148054,596305,509712,51.941,44.398
28,New Hampshire,4,Biden,642201,308232,309612,47.996,48.211
29,New Jersey,14,Trump,3520824,1752830,1626857,49.785,46.207
30,New Mexico,5,Biden,820135,373092,416746,45.492,50.814
31,New York,28,Biden,7113585,3186868,3661217,44.8,51.468
32,North Carolina,16,Trump,3665212,1934015,1585745,52.767,43.265
33,North Dakota,3,Trump,334074,225753,96175,67.576,28.789
34,Ohio,17,Trump,4710864,2490136,2056619,52.859,43.657
35,Oklahoma,7,Trump,1548653,1019507,467655,65.832,30.198
36,Oregon,8,Biden,2065001,854347,1114844,41.373,53.988
37,Pennsylvania,19,Trump,5604585,2850501,2550912,50.86,45.515
38,Rhode Island,4,Biden,500549,222814,255551,44.514,51.054
39,South Carolina,9,Trump,1992898,1158563,760423,58.135,38.157
40,South Dakota,3,Trump,367571,222731,130131,60.595,35.403
41,Tennessee,11,Trump,2773643,1683634,972133,60.701,35.049
42,Texas,40,Trump,9926525,5218476,4338677,52.571,43.708
43,Utah,6,Trump,1228713,836998,342582,68.12,27.881
44,Vermont,3,Biden,314158,118717,182021,37.789,57.939
45,Virginia,13,Trump,3588726,1768035,1687037,49.266,47.009
46,Washington,12,Biden,3310148,1406739,1777963,42.498,53.712
47,West Virginia,4,Trump,700592,494462,178230,70.578,25.44
48,Wisconsin,10,Trump,2578722,1256763,1230689,48.736,47.725
49,Wyoming,3,Trump,219350,176129,34693,80.296,15.816
50,District of Columbia,3,Biden,399521,41752,344268,10.451,86.17
0,Alabama,9,Trump,1998011,1179169,749125,59.017,37.494
1,Alaska,3,Trump,298197,165644,122049,55.549,40.929
2,Arizona,11,Trump,2846619,1464231,1278696,51.438,44.92
3,Arkansas,6,Trump,1087264,749603,294213,68.944,27.06
4,California,54,Biden,13621847,4857701,8246770,35.661,60.541
5,Colorado,10,Biden,2529070,1105214,1329419,43.7,52.566
6,Connecticut,7,Biden,1421489,630697,737855,44.369,51.907
7,Delaware,3,Biden,462262,199731,244249,43.207,52.838
8,Florida,30,Trump,7813870,4097030,3437055,52.433,43.987
9,Georgia,16,Trump,4219109,2250676,1802780,53.345,42.729
10,Hawaii,4,Biden,520717,205734,296905,39.51,57.018
11,Idaho,4,Trump,733209,491957,211583,67.096,28.857
12,Illinois,19,Biden,4885509,2121953,2559160,43.434,52.383
13,Indiana,11,Trump,2606197,1582282,927983,60.712,35.607
14,Iowa,6,Trump,1384894,829153,500396,59.871,36.132
15,Kansas,6,Trump,1268961,749845,466189,59.091,36.738
16,Kentucky,8,Trump,1855887,1236078,545883,66.603,29.414
17,Louisiana,8,Trump,1771474,1005138,701300,56.74,39.589
18,Maine,4,Trump,684106,340236,316282,49.734,46.233
19,Maryland,10,Biden,2639476,911091,1628109,34.518,61.683
20,Massachusetts,11,Biden,2894028,978842,1796962,33.823,62.092
21,Michigan,15,Trump,4635093,2283223,2179703,49.259,47.026
22,Minnesota,10,Biden,2603419,1252642,1254135,48.115,48.173
23,Mississippi,6,Trump,1256866,726274,482362,57.785,38.378
24,Missouri,10,Trump,2825314,1583887,1141829,56.061,40.414
25,Montana,4,Trump,490551,302005,169734,61.564,34.601
26,Nebraska,5,Trump,745518,441312,273210,59.195,36.647
27,Nevada,6,Trump,1147771,596421,508579,51.963,44.31
28,New Hampshire,4,Trump,642802,309112,309031,48.088,48.076
29,New Jersey,14,Trump,3520993,1753153,1627160,49.791,46.213
30,New Mexico,5,Biden,820462,372382,417718,45.387,50.913
31,New York,28,Biden,7114205,3187689,3661987,44.807,51.474
32,North Carolina,16,Trump,3666027,1934446,1586052,52.767,43.264
33,North Dakota,3,Trump,334333,226387,95650,67.713,28.609
34,Ohio,17,Trump,4710949,2489217,2057138,52.839,43.667
35,Oklahoma,7,Trump,1548617,1020052,467213,65.869,30.17
36,Oregon,8,Biden,2064585,854966,1113532,41.411,53.935
37,Pennsylvania,19,Trump,5605548,2852156,2550300,50.881,45.496
38,Rhode Island,4,Biden,499931,222264,255728,44.459,51.153
39,South Carolina,9,Trump,1991758,1157438,759835,58.111,38.149
40,South Dakota,3,Trump,368288,222791,130692,60.494,35.486
41,Tennessee,11,Trump,2772092,1680601,973966,60.626,35.135
42,Texas,40,Trump,9930029,5221329,4339292,52.581,43.699
43,Utah,6,Trump,1229269,838667,341765,68.225,27.802
44,Vermont,3,Biden,313591,118321,182120,37.731,58.076
45,Virginia,13,Trump,3588717,1767710,1687452,49.257,47.021
46,Washington,12,Biden,3308965,1403910,1778834,42.427,53.758
47,West Virginia,4,Trump,701495,494792,178816,70.534,25.491
48,Wisconsin,10,Trump,2579121,1258120,1229600,48.781,47.675
49,Wyoming,3,Trump,219051,175880,34351,80.292,15.682
50,District of Columbia,3,Biden,400023,41313,345150,10.328,86.283
0,Alabama,9,Trump,1999662,1179156,750970,58.968,37.555
1,Alaska,3,Trump,297991,165430,121990,55.515,40.937
2,Arizona,11,Trump,2846957,1463697,1279045,51.413,44.927
3,Arkansas,6,Trump,1088198,750661,294095,68.982,27.026
4,California,54,Biden,13622102,4859271,8244488,35.672,60.523
5,Colorado,10,Biden,2528605,1106042,1328666,43.741,52.545
6,Connecticut,7,Biden,1421615,628523,740681,44.212,52.101
7,Delaware,3,Biden,462179,199960,243825,43.265,52.756
8,Florida,30,Trump,7815574,4097216,3438103,52.424,43.99
9,Georgia,16,Trump,4218616,2248016,1804810,53.288,42.782
10,Hawaii,4,Biden,520951,206064,296873,39.555,56.987
11,Idaho,4,Trump,732895,491377,211632,67.046,28.876
12,Illinois,19,Biden,4886586,2125212,2557298,43.491,52.333
13,Indiana,11,Trump,2606376,1582406,928056,60.713,35.607
14,Iowa,6,Trump,1384763,828764,501052,59.849,36.183
15,Kansas,6,Trump,1268569,750474,465464,59.159,36.692
16,Kentucky,8,Trump,1856768,1236761,545717,66.608,29.391
17,Louisiana,8,Trump,1771547,1006428,700859,56.811,39.562
18,Maine,4,Trump,684577,340823,316297,49.786,46.203
19,Maryland,10,Biden,2639387,910963,1627875,34.514,61.676
20,Massachusetts,11,Biden,2892596,979311,1794908,33.856,62.052
21,Michigan,15,Trump,4635593,2283563,2178635,49.262,46.998
22,Minnesota,10,Biden,2603373,1252090,1254503,48.095,48.188
23,Mississippi,6,Trump,1256541,726574,481599,57.823,38.327
24,Missouri,10,Trump,2825625,1584948,1140060,56.092,40.347
25,Montana,4,Trump,490286,302857,169041,61.771,34.478
26,Nebraska,5,Trump,746093,441660,273753,59.196,36.692
27,Nevada,6,Trump,1148489,596290,509626,51.92,44.374
28,New Hampshire,4,Biden,642772,309091,309180,48.087,48.101
29,New Jersey,14,Trump,3519932,1754319,1625140,49.84,46.17
30,New Mexico,5,Biden,819954,372584,417066,45.44,50.865
31,New York,28,Biden,7114467,3187587,3661941,44.804,51.472
32,North Carolina,16,Trump,3665790,1933784,1586190,52.752,43.27
33,North Dakota,3,Trump,334366,225904,96238,67.562,28.782
34,Ohio,17,Trump,4709358,2491441,2054314,52.904,43.622
35,Oklahoma,7,Trump,1549004,1019575,468061,65.821,30.217
36,Oregon,8,Biden,2064059,853032,1115529,41.328,54.045
37,Pennsylvania,19,Trump,5607653,2851561,2553926,50.851,45.544
38,Rhode Island,4,Biden,500611,223004,255808,44.546,51.099
39,South Carolina,9,Trump,1992014,1157586,760355,58.111,38.17
40,South Dakota,3,Trump,367748,223140,129509,60.677,35.217
41,Tennessee,11,Trump,2772781,1684069,971278,60.736,35.029
42,Texas,40,Trump,9930233,5219838,4340555,52.565,43.711
43,Utah,6,Trump,1227916,836258,342538,68.104,27.896
44,Vermont,3,Biden,314545,117994,183075,37.513,58.203
45,Virginia,13,Trump,3588586,1768063,1686935,49.269,47.008
46,Washington,12,Biden,3312408,1404385,1781693,42.398,53.788
47,West Virginia,4,Trump,701863,495219,178720,70.558,25.464
48,Wisconsin,10,Trump,2580045,1257501,1231682,48.739,47.739
49,Wyoming,3,Trump,219356,176108,34669,80.284,15.805
50,District of Columbia,3,Biden,399989,41595,344651,10.399,86.165
0,Alabama,9,Trump,1998083,1178466,749890,58.98,37.53
1,Alaska,3,Trump,298332,165431,122505,55.452,41.063
2,Arizona,11,Trump,2846292,1463488,1278277,51.417,44.91
3,Arkansas,6,Trump,1087908,751033,293185,69.035,26.949
4,California,54,Biden,13623217,4858537,8247787,35.664,60.542
5,Colorado,10,Biden,2529448,1104929,1329801,43.683,52.573
6,Connecticut,7,Biden,1422474,629862,739944,44.279,52.018
7,Delaware,3,Biden,461645,200036,243145,43.331,52.669
8,Florida,30,Trump,7815843,4098715,3437833,52.441,43.985
9,Georgia,16,Trump,4217716,2247759,1805826,53.293,42.815
10,Hawaii,4,Biden,520172,205950,296237,39.593,56.95
11,Idaho,4,Trump,733704,491597,212099,67.002,28.908
12,Illinois,19,Biden,4886390,2125009,2556299,43.488,52.315
13,Indiana,11,Trump,2606392,1583103,927690,60.739,35.593
14,Iowa,6,Trump,1385568,828743,501782,59.813,36.215
15,Kansas,6,Trump,1269189,750934,465898,59.166,36.708
16,Kentucky,8,Trump,1856552,1236628,545861,66.609,29.402
17,Louisiana,8,Trump,1771551,1007440,699653,56.868,39.494
18,Maine,4,Trump,684387,340277,316807,49.72,46.291
19,Maryland,10,Biden,2639349,910546,1628232,34.499,61.691
20,Massachusetts,11,Biden,2892652,977775,1796290,33.802,62.098
21,Michigan,15,Trump,4634892,2282531,2179699,49.247,47.028
22,Minnesota,10,Trump,2604009,1254045,1253295,48.158,48.129
23,Mississippi,6,Trump,1257959,727291,482528,57.815,38.358
24,Missouri,10,Trump,2825533,1583338,1142002,56.037,40.417
25,Montana,4,Trump,490076,302151,169450,61.654,34.576
26,Nebraska,5,Trump,745942,441365,273399,59.169,36.652
27,Nevada,6,Trump,1148831,596871,509582,51.955,44.357
28,New Hampshire,4,Trump,643596,309909,309220,48.153,48.046
29,New Jersey,14,Trump,3519803,1752115,1626608,49.779,46.213
30,New Mexico,5,Biden,819941,372849,416708,45.473,50.822
31,New York,28,Biden,7114790,3190612,3659542,44.845,51.436
32,North Carolina,16,Trump,3666524,1933448,1587666,52.732,43.302
33,North Dakota,3,Trump,334522,226543,95838,67.721,28.649
34,Ohio,17,Trump,4710914,2489261,2057508,52.84,43.675
35,Oklahoma,7,Trump,1548008,1018420,468053,65.789,30.236
36,Oregon,8,Biden,2063147,853250,1114482,41.357,54.019
37,Pennsylvania,19,Trump,5606165,2852036,2550417,50.873,45.493
38,Rhode Island,4,Biden,500754,222891,255790,44.511,51.081
39,South Carolina,9,Trump,1992314,1156046,762053,58.025,38.25
40,South Dakota,3,Trump,367615,222968,130139,60.653,35.401
41,Tennessee,11,Trump,2770617,1680553,972696,60.656,35.108
42,Texas,40,Trump,9929606,5217487,4342687,52.545,43.735
43,Utah,6,Trump,1228363,837823,341554,68.206,27.806
44,Vermont,3,Biden,314393,118457,182603,37.678,58.081
45,Virginia,13,Trump,3589854,1767157,1689018,49.226,47.05
46,Washington,12,Biden,3311440,1405628,1780252,42.448,53.761
47,West Virginia,4,Trump,702130,494947,179180,70.492,25.519
48,Wisconsin,10,Trump,2578544,1257128,1229430,48.753,47.679
49,Wyoming,3,Trump,218805,175769,34385,80.331,15.715
50,District of Columbia,3,Biden,399320,41765,344150,10.459,86.184
0,Alabama,9,Trump,1999092,1167244,763183,58.389,38.176
1,Alaska,3,Trump,298224,163475,124168,54.816,41.636
2,Arizona,11,Trump,2847595,1449603,1295369,50.906,45.49
3,Arkansas,6,Trump,1088460,742423,303236,68.209,27.859
4,California,54,Biden,13620089,4799731,8307874,35.24,60.997
5,Colorado,10,Biden,2528545,1092630,1343100,43.212,53.118
6,Connecticut,7,Biden,1422688,623590,747137,43.832,52.516
7,Delaware,3,Biden,462485,197904,246254,42.791,53.246
8,Florida,30,Trump,7813819,4053913,3482243,51.881,44.565
9,Georgia,16,Trump,4219467,2223273,1832474,52.691,43.429
10,Hawaii,4,Biden,520341,203540,298760,39.117,57.416
11,Idaho,4,Trump,733892,485913,218573,66.21,29.783
12,Illinois,19,Biden,4888255,2098534,2587019,42.93,52.923
13,Indiana,11,Trump,2606457,1565473,945316,60.061,36.268
14,Iowa,6,Trump,1385176,819313,511711,59.149,36.942
15,Kansas,6,Trump,1269735,741673,475657,58.412,37.461
16,Kentucky,8,Trump,1856913,1222503,561054,65.835,30.214
17,Louisiana,8,Trump,1771915,996465,711747,56.237,40.168
18,Maine,4,Trump,684911,337669,320356,49.301,46.773
19,Maryland,10,Biden,2639538,901478,1639264,34.153,62.104
20,Massachusetts,11,Biden,2893933,966379,1810276,33.393,62.554
21,Michigan,15,Trump,4635246,2257690,2206660,48.707,47.606
22,Minnesota,10,Biden,2602685,1239263,1267471,47.615,48.699
23,Mississippi,6,Trump,1257278,718379,491156,57.138,39.065
24,Missouri,10,Trump,2825067,1567578,1158516,55.488,41.008
25,Montana,4,Trump,490108,298622,173157,60.93,35.33
26,Nebraska,5,Trump,746313,436359,279428,58.469,37.441
27,Nevada,6,Trump,1148521,590105,516469,51.38,44.968
28,New Hampshire,4,Biden,642805,305295,313350,47.494,48.747
29,New Jersey,14,Trump,3519418,1733403,1647406,49.253,46.809
30,New Mexico,5,Biden,820718,368530,422343,44.903,51.46
31,New York,28,Biden,7113150,3154893,3696217,44.353,51.963
32,North Carolina,16,Trump,3665729,1912029,1609468,52.16,43.906
33,North Dakota,3,Trump,334126,223668,98321,66.941,29.426
34,Ohio,17,Trump,4710205,2465292,2081932,52.339,44.2
35,Oklahoma,7,Trump,1547897,1006191,481054,65.004,31.078
36,Oregon,8,Biden,2064065,841887,1126862,40.788,54.594
37,Pennsylvania,19,Trump,5606113,2822625,2582609,50.349,46.068
38,Rhode Island,4,Biden,500420,219938,258971,43.951,51.751
39,South Carolina,9,Trump,1991289,1143191,774793,57.41,38.909
40,South Dakota,3,Trump,367790,220207,133181,59.873,36.211
41,Tennessee,11,Trump,2773258,1661068,995896,59.896,35.911
42,Texas,40,Trump,9929572,5164830,4398774,52.015,44.3
43,Utah,6,Trump,1229031,827612,353008,67.339,28.722
44,Vermont,3,Biden,314655,116980,184570,37.177,58.658
45,Virginia,13,Trump,3586731,1747862,1707521,48.731,47.607
46,Washington,12,Biden,3311207,1389265,1797225,41.956,54.277
47,West Virginia,4,Trump,701143,489039,184768,69.749,26.352
48,Wisconsin,10,Trump,2579986,1245038,1243902,48.258,48.214
49,Wyoming,3,Trump,219439,173866,36965,79.232,16.845
50,District of Columbia,3,Biden,399741,41407,345103,10.358,86.332
0,Alabama,9,Trump,1998633,1168351,761143,58.458,38.083
1,Alaska,3,Trump,298265,163831,124060,54.928,41.594
2,Arizona,11,Trump,2847751,1447808,1296768,50.84,45.537
3,Arkansas,6,Trump,1086934,740633,303262,68.14,27.901
4,California,54,Biden,13624135,4803582,8307059,35.258,60.973
5,Colorado,10,Biden,2528777,1093903,1341753,43.258,53.059
6,Connecticut,7,Biden,1421797,623245,746891,43.835,52.531
7,Delaware,3,Biden,461887,197406,246360,42.739,53.338
8,Florida,30,Trump,7814828,4054485,3482724,51.882,44.566
9,Georgia,16,Trump,4217483,2223430,1830224,52.719,43.396
10,Hawaii,4,Biden,520934,203826,299187,39.127,57.433
11,Idaho,4,Trump,733881,485468,218151,66.151,29.726
12,Illinois,19,Biden,4885929,2098787,2584373,42.956,52.894
13,Indiana,11,Trump,2607006,1566378,945165,60.083,36.255
14,Iowa,6,Trump,1385936,820492,510932,59.201,36.865
15,Kansas,6,Trump,1269126,742369,474826,58.495,37.414
16,Kentucky,8,Trump,1856969,1222481,560832,65.832,30.201
17,Louisiana,8,Trump,1771996,996491,711823,56.236,40.171
18,Maine,4,Trump,684829,337853,319732,49.334,46.688
19,Maryland,10,Biden,2640922,902977,1638728,34.192,62.051
20,Massachusetts,11,Biden,2894393,965691,1811237,33.364,62.577
21,Michigan,15,Trump,4636850,2258608,2207284,48.71,47.603
22,Minnesota,10,Biden,2602771,1239636,1266934,47.628,48.676
23,Mississippi,6,Trump,1258290,718268,492396,57.083,39.132
24,Missouri,10,Trump,2825296,1568046,1157910,55.5,40.984
25,Montana,4,Trump,490423,298185,173630,60.802,35.404
26,Nebraska,5,Trump,745771,435347,279874,58.375,37.528
27,Nevada,6,Trump,1148833,590778,516127,51.424,44.926
28,New Hampshire,4,Biden,642783,305706,312711,47.56,48.65
29,New Jersey,14,Trump,3520273,1732027,1648318,49.201,46.824
30,New Mexico,5,Biden,820235,368641,421642,44.943,51.405
31,New York,28,Biden,7115413,3155170,3697891,44.343,51.97
32,North Carolina,16,Trump,3666250,1910570,1611487,52.112,43.955
33,North Dakota,3,Trump,334378,223817,98419,66.935,29.433
34,Ohio,17,Trump,4711700,2464047,2085165,52.296,44.255
35,Oklahoma,7,Trump,1548180,1006084,481262,64.985,31.086
36,Oregon,8,Biden,2065069,842623,1128507,40.804,54.647
37,Pennsylvania,19,Trump,5604708,2821964,2581406,50.35,46.058
38,Rhode Island,4,Biden,499858,219100,258914,43.832,51.798
39,South Carolina,9,Trump,1992606,1143676,775387,57.396,38.913
40,South Dakota,3,Trump,368222,220411,133336,59.858,36.211
41,Tennessee,11,Trump,2771540,1658898,996427,59.855,35.952
42,Texas,40,Trump,9929920,5161429,4401779,51.979,44.328
43,Utah,6,Trump,1228270,826367,353896,67.279,28.813
44,Vermont,3,Biden,314374,117499,183840,37.376,58.478
45,Virginia,13,Trump,3588046,1747597,1708324,48.706,47.612
46,Washington,12,Biden,3311500,1390340,1796512,41.985,54.251
47,West Virginia,4,Trump,700809,488623,184439,69.723,26.318
48,Wisconsin,10,Trump,2578496,1244486,1243466,48.264,48.224
49,Wyoming,3,Trump,218909,173392,37044,79.207,16.922
50,District of Columbia,3,Biden,399899,41642,344819,10.413,86.227
0,Alabama,9,Trump,1999249,1167556,762588,58.4,38.144
1,Alaska,3,Trump,298399,163890,124156,54.923,41.607
